Timestamp	Sensor	Voltage	Amperage	Wattage	MaxVolts	MinVolts	MaxAmps	MinAmps
2012/06/01 05:18:48	1	122.277777778	1.37909199522	168.586761582	124.833333333	119.444444444	1.62365591398	1.09677419355
2012/06/01 05:20:51	1	122.187037037	1.38757467145	169.567174432	125.333333333	118.111111111	1.75268817204	1.15053763441
2012/06/01 05:22:53	1	122.20462963	1.39199522103	170.124123855	125.166666667	118.277777778	1.74910394265	1.12544802867
2012/06/01 05:24:55	1	122.187962963	1.41666666667	173.101344086	124.777777778	119.055555556	1.68100358423	1.18637992832
2012/06/01 05:26:57	1	122.708333333	1.37682198327	168.907287933	125.055555556	118.222222222	1.73476702509	1.09318996416
2012/06/01 05:28:59	1	122.334259259	1.39540023895	170.701456923	125.055555556	119.666666667	1.68817204301	1.08602150538
2012/06/01 05:31:01	1	122.338888889	1.40286738351	171.579672773	125.5	119.111111111	1.76344086022	1.13261648746
2012/06/01 05:33:04	1	122.233333333	1.37550776583	168.139685384	125.055555556	118.166666667	1.72759856631	1.09677419355
2012/06/01 05:35:06	1	122.294444444	1.40340501792	171.596867118	124.888888889	117.944444444	1.74910394265	1.12544802867
2012/06/01 05:37:08	1	122.434259259	1.39480286738	170.760845613	125.833333333	118.222222222	1.7311827957	1.10035842294
2012/06/01 05:39:10	1	121.987962963	1.4082437276	171.805525687	125.722222222	118.722222222	1.70609318996	1.12903225806
2012/06/01 05:41:12	1	122.285185185	1.40203106332	171.397580645	125.388888889	118.111111111	1.68100358423	1.15770609319
2012/06/01 05:43:15	1	122.202777778	1.40710872162	171.921750962	125.055555556	119.444444444	1.68817204301	1.12903225806
2012/06/01 05:45:17	1	122.234259259	1.39295101553	170.23933028	125.666666667	119.333333333	1.65591397849	1.09318996416
2012/06/01 05:47:19	1	122.269444444	1.39157706093	170.17254082	124.833333333	119.0	1.72759856631	1.09677419355
2012/06/01 05:49:21	1	122.136111111	1.37855436081	168.339848002	125.555555556	118.833333333	1.72401433692	1.10752688172
2012/06/01 05:51:23	1	122.313888889	1.40627240143	171.993140183	124.944444444	119.166666667	1.74910394265	1.10752688172
2012/06/01 05:53:25	1	122.693518519	1.3821385902	169.495795168	125.277777778	118.055555556	1.67741935484	1.0752688172
2012/06/01 05:55:28	1	122.211111111	1.38572281959	169.310059073	124.888888889	118.944444444	1.73476702509	1.05734767025
2012/06/01 05:57:30	1	122.202777778	1.37556750299	168.063135537	125.166666667	118.0	1.70609318996	1.05017921147
2012/06/01 05:59:32	1	122.103703704	1.38673835125	169.244972123	125.722222222	117.666666667	1.69534050179	1.04659498208
2012/06/01 06:01:34	1	122.464814815	1.40125448029	171.617327094	124.777777778	118.888888889	1.75627240143	1.12903225806
2012/06/01 06:03:36	1	122.45	1.39181600956	170.386091199	125.277777778	118.055555556	1.7311827957	1.13620071685
2012/06/01 06:05:39	1	122.087037037	1.40483870968	171.492675561	124.944444444	118.222222222	1.74193548387	1.09318996416
2012/06/01 06:07:41	1	122.266666667	1.39384707288	170.397949024	125.388888889	117.833333333	1.71326164875	1.02867383513
2012/06/01 06:09:43	1	122.190740741	1.4109916368	172.335653126	125.055555556	118.444444444	1.74910394265	1.08960573477
2012/06/01 06:11:45	1	122.318518519	1.38237753883	169.060586752	126.055555556	118.388888889	1.68100358423	1.07885304659
2012/06/01 06:13:47	1	122.325	1.38775388292	169.729048852	126.0	118.277777778	1.70250896057	1.12903225806
2012/06/01 06:15:50	1	122.648148148	1.36182795699	167.0152197	125.833333333	118.833333333	1.67741935484	1.10394265233
2012/06/01 06:17:52	1	121.923148148	1.41833930705	172.897378203	125.0	118.111111111	1.74910394265	1.13978494624
2012/06/01 06:19:54	1	122.183333333	1.37861409797	168.400673702	125.277777778	119.0	1.70609318996	1.09677419355
2012/06/01 06:21:56	1	122.157407407	1.406869773	171.87638723	125.111111111	119.055555556	1.69534050179	1.17562724014
2012/06/01 06:23:58	1	122.310185185	1.38219832736	169.013155449	125.444444444	118.388888889	1.63440860215	1.07885304659
2012/06/01 06:26:00	1	122.219444444	1.40203106332	171.334972786	125.388888889	118.888888889	1.74910394265	1.11827956989
2012/06/01 06:28:03	1	122.212962963	1.38315412186	169.007158503	125.166666667	118.888888889	1.68817204301	1.10035842294
2012/06/01 06:30:05	1	122.374074074	1.39474313023	170.666182132	125.166666667	118.5	1.67383512545	1.08960573477
2012/06/01 06:32:07	1	122.584259259	1.38297491039	169.508821187	125.055555556	118.777777778	1.68100358423	1.09677419355
2012/06/01 06:34:09	1	122.603703704	1.38715651135	170.014456392	126.166666667	120.055555556	1.72043010753	1.09318996416
2012/06/01 06:36:11	1	122.42037037	1.37544802867	168.34557945	125.944444444	119.055555556	1.71326164875	1.10035842294
2012/06/01 06:38:14	1	122.494444444	1.37897252091	168.912020443	125.833333333	119.555555556	1.7311827957	1.10394265233
2012/06/01 06:40:16	1	122.401851852	1.37974910394	168.8402197	125.944444444	118.111111111	1.68458781362	1.06093189964
2012/06/01 06:42:18	1	122.666666667	1.38405017921	169.807497013	126.166666667	119.444444444	1.70967741935	1.10394265233
2012/06/01 06:44:20	1	122.557407407	1.39808841099	171.37411058	125.444444444	118.833333333	1.72759856631	1.13620071685
2012/06/01 06:46:22	1	122.740740741	1.40155316607	171.990720828	126.5	118.388888889	1.74551971326	1.12544802867
2012/06/01 06:48:24	1	122.835185185	1.37353643967	168.632998142	125.611111111	118.888888889	1.69892473118	1.11111111111
2012/06/01 06:50:27	1	122.884259259	1.39557945042	171.462617815	125.611111111	119.5	1.74193548387	1.12544802867
